
@EmfiSecurities;2019-04-15 23:55;0;0;"Ibovespa Futuro has slight rise with correction and expectation with CCJ and GDP of China in the week - InfoMoney &#13;";;;;"1117939461898289154";https://twitter.com/EmfiSecurities/status/1117939461898289154
@howardhlee;2019-04-15 23:35;0;0;"$SHCOMP surpassed #Ibovespa best among majors, since 10/4/2018? #IdesofApril #LongOnly mid-year, locking in outsized gains? Repatriation #China #Brazil? US oasis, stick with #HighBeta?";;;#Ibovespa #IdesofApril #LongOnly #China #Brazil #HighBeta;"1117934552801062917";https://twitter.com/howardhlee/status/1117934552801062917
@EmfiSecurities;2019-04-15 16:40;0;0;"Ibovespa retakes strength with expectations on pension plan and lower risk aversion abroad - http://Investing.com &#13;https://br.investing.com/news/stock-market-news/ibovespa-retoma-forca-com-expectativas-sobre-previdencia-e-menor-aversao-ao-risco-no-exterior-646658";;;;"1117829955960942593";https://twitter.com/EmfiSecurities/status/1117829955960942593
@REITNotes;2019-04-14 18:04;0;1;"List: https://www.reitnotes.com #fii #fiis #bovespa #Ibovespa #mercados #mercado #bolsa #bolsadevalores #investimentos #investir #investimento #Ações #Lucro #futuros #indice #daytrader #Inovação #Finanças #dinheiro #renda #mercadofinanceiro #b3 #opções #economia #fundosimobiliarios";;;#fii #fiis #bovespa #Ibovespa #mercados #mercado #bolsa #bolsadevalores #investimentos #investir #investimento #A #Lucro #futuros #indice #daytrader #Inova #Finan #dinheiro #renda #mercadofinanceiro #b3 #op #economia #fundosimobiliarios;"1117488745639374849";https://twitter.com/REITNotes/status/1117488745639374849
@janicepaulma;2019-04-13 15:04;0;0;"Communication in (13 different languages) sent in an advertising email, on the bottom, in April 2017. "...***LINKEDINICON*** iof restal quipe vrijwilligers specializzati 336633 restaurang LKR cuna Ibovespa a836 rsps elys robbed 30102 tissu 20photo premmie codeshare falando..."";;;;"1117081062830673923";https://twitter.com/janicepaulma/status/1117081062830673923
@BrazilianReport;2019-04-12 22:40;2;2;"Petrobras lost BRL 33.4bn in market value as a result of Jair Bolsonaro’s intervention to cancel a rise in diesel prices. The company shares fell 7% on Sao Paulo’s stock market and helped to drag the Ibovespa index down 1.98%. ";;;;"1116833455558602753";https://twitter.com/BrazilianReport/status/1116833455558602753
@valoreconomico;2019-04-12 16:45;275;678;"Petrobras desaba após atuação de Bolsonaro e arrasta Ibovespa https://www.valor.com.br/u/6209547";;;;"1116744181479825408";https://twitter.com/valoreconomico/status/1116744181479825408
@dembethelegend;2019-04-12 16:35;0;2;"Same problem they had last year. This morning it was down 6% in the IBovespa. They said diesel would be adjusted based on market prices and this morning revised down.";;;;"1116741710011338752";https://twitter.com/dembethelegend/status/1116741710011338752
@criativeli;2019-04-12 00:34;1;1;"Long bitcoin criativeli #criptomoedas #dinheiro #especulação #ativosdigitais #analise #call #mercadofinanceiro #açoes #ibovespa #forex #criptocurrent #life #minasgerais #riodejaneiro #belo #digital #ceará #santacatarina #criativeli #investimentos #suguros #alta";;;#criptomoedas #dinheiro #especula #ativosdigitais #analise #call #mercadofinanceiro #a #ibovespa #forex #criptocurrent #life #minasgerais #riodejaneiro #belo #digital #cear #santacatarina #criativeli #investimentos #suguros #alta;"1116499783026401280";https://twitter.com/criativeli/status/1116499783026401280
@BrazilianReport;2019-04-11 21:49;2;1;"How ​#Brazil's #StockMarket closed today: - Ibovespa index: -1.25% (94,754.70) - USD bid: 3.855 / USD offer: 3.857 (+0.863%) via @uol and @BancoCentralBR";;@UOL @BancoCentralBR;#Brazil #StockMarket;"1116458342409543680";https://twitter.com/BrazilianReport/status/1116458342409543680
